trainingAccuracy,testAccuracy
93.22749972343445,80.44000267982483
95.40249705314636,79.60000038146973
94.0999984741211,80.09999990463257
93.5949981212616,80.239999294281
93.08000206947327,80.69000244140625
94.10750269889832,80.41999936103821
94.88250017166138,79.71000075340271
94.89499926567078,80.0499975681305
94.70499753952026,79.61999773979187
94.58500146865845,80.04000186920166
95.14750242233276,79.8799991607666
93.75749826431274,80.03000020980835
95.82750201225281,79.46000099182129
93.98000240325928,80.1800012588501
95.37000060081482,80.0599992275238
95.10999917984009,79.58999872207642
95.38249969482422,80.22000193595886
96.10750079154968,79.39000129699707
92.79999732971191,81.30999803543091
93.51249933242798,80.52999973297119
94.17750239372253,80.64000010490417
93.37249994277954,80.9000015258789
95.3000009059906,79.79000210762024
94.08249855041504,80.29000163078308
94.34000253677368,80.61000108718872
93.47749948501587,80.65000176429749
93.58000159263611,79.83999848365784
94.22500133514404,79.78000044822693
93.87999773025513,80.57000041007996
93.5575008392334,79.72999811172485
94.1100001335144,79.97000217437744
95.85000276565552,78.88000011444092
95.46250104904175,79.8799991607666
94.29500102996826,79.78000044822693
94.9500024318695,79.64000105857849
95.08249759674072,80.15000224113464
95.39250135421753,79.8799991607666
96.43999934196472,79.6500027179718
94.9774980545044,80.0499975681305
93.60499978065491,80.0499975681305
95.90749740600586,79.49000000953674
95.85750102996826,80.11999726295471
96.42249941825867,79.25000190734863
92.34750270843506,81.41999840736389
93.24749708175659,80.25000095367432
93.59250068664551,80.14000058174133
93.98000240325928,80.55999875068665
94.89250183105469,79.03000116348267
94.01999711990356,79.79999780654907
93.75249743461609,80.66999912261963
94.4599986076355,79.83999848365784
93.6174988746643,80.25000095367432
94.34750080108643,80.01999855041504
92.81749725341797,80.44999837875366
94.51000094413757,79.79000210762024
95.6250011920929,78.64000201225281
95.40500044822693,79.43999767303467
94.94749903678894,79.90000247955322
95.37249803543091,79.26999926567078
94.88000273704529,79.68000173568726
95.25250196456909,79.4700026512146
95.80249786376953,80.0499975681305
96.2149977684021,79.73999977111816
94.05249953269958,80.22000193595886
95.3374981880188,79.98999953269958
96.01250290870667,79.830002784729
96.94749712944031,79.57000136375427
95.71499824523926,79.36999797821045
93.26249957084656,80.1800012588501
94.89499926567078,79.61999773979187
94.21250224113464,80.39000034332275
93.954998254776,80.54999709129333
93.87999773025513,80.239999294281
93.95750164985657,80.01999855041504
95.107501745224,79.8799991607666
94.17750239372253,80.66999912261963
95.2750027179718,80.01999855041504
95.32999992370605,79.97999787330627
94.8324978351593,79.26999926567078
94.46250200271606,80.19999861717224
95.21250128746033,79.97000217437744
94.7825014591217,79.71000075340271
95.20750045776367,79.49000000953674
94.01749968528748,80.43000102043152
95.4450011253357,79.1599988937378
95.42250037193298,79.78000044822693
95.75499892234802,79.65999841690063
95.58249711990356,79.96000051498413
94.04000043869019,79.97000217437744
95.97499966621399,78.89000177383423
96.03999853134155,79.24000024795532
97.17249870300293,79.08999919891357
96.8874990940094,79.60000038146973
94.48500275611877,79.75999712944031
93.38250160217285,80.51999807357788
94.34000253677368,80.55999875068665
90.95249772071838,80.3600013256073
95.23749947547913,79.86999750137329
93.90000104904175,80.03000020980835
94.85750198364258,79.54000234603882
95.05249857902527,79.47999835014343
94.05500292778015,80.66999912261963
95.00749707221985,79.5799970626831
95.00749707221985,79.67000007629395
95.09000182151794,79.25000190734863
96.02500200271606,79.30999994277954
94.9899971485138,79.30999994277954
95.78250050544739,79.2900025844574
95.73749899864197,79.32999730110168
95.64499855041504,79.00999784469604
95.28499841690063,79.43999767303467
95.72499990463257,80.11999726295471
96.24249935150146,79.39000129699707
95.65250277519226,80.14000058174133
95.52000164985657,79.86999750137329
96.01500034332275,80.03000020980835
97.11250066757202,78.68000268936157
96.61499857902527,79.18000221252441
92.24249720573425,81.26999735832214
92.76750087738037,80.29000163078308
93.45750212669373,80.98999857902527
94.13750171661377,80.0000011920929
94.39499974250793,79.60000038146973
92.82500147819519,80.84999918937683
93.96499991416931,79.72000241279602
94.03250217437744,80.11000156402588
95.19000053405762,79.68999743461609
93.90749931335449,81.05999827384949
93.54749917984009,80.76000213623047
94.302499294281,79.6999990940094
94.68749761581421,79.53000068664551
95.42250037193298,79.68000173568726
93.67250204086304,80.0499975681305
93.45999956130981,80.48999905586243
95.21999955177307,79.50999736785889
93.69750022888184,80.08000254631042
95.72250247001648,80.19999861717224
96.44250273704529,79.53000068664551
93.30000281333923,79.55999970436096
95.63000202178955,79.97000217437744
94.06999945640564,80.47000169754028
94.39499974250793,80.08000254631042
94.82750296592712,79.86999750137329
94.13999915122986,79.8200011253357
93.48250031471252,81.00000023841858
93.92250180244446,80.62000274658203
94.11749839782715,80.0499975681305
94.98500227928162,80.03000020980835
93.83500218391418,80.0499975681305
94.59499716758728,80.44999837875366
93.79500150680542,80.61000108718872
94.75250244140625,79.50999736785889
95.53750157356262,79.96000051498413
94.98000144958496,79.60000038146973
95.41249871253967,79.72000241279602
93.89749765396118,80.54999709129333
94.6274995803833,80.15999794006348
95.29749751091003,79.62999939918518
95.24750113487244,79.8799991607666
94.68500018119812,79.46000099182129
95.42999863624573,79.8200011253357
94.88750100135803,79.90000247955322
96.39750123023987,79.25000190734863
94.71750259399414,79.79000210762024
95.31999826431274,79.53000068664551
95.23500204086304,79.73999977111816
95.55749893188477,79.90000247955322
96.81249856948853,78.88000011444092
93.7749981880188,80.32000064849854
92.58750081062317,80.76000213623047
94.17750239372253,80.77999949455261
94.68250274658203,79.80999946594238
93.77999901771545,79.97999787330627
94.55000162124634,80.15999794006348
94.48500275611877,80.48999905586243
95.72749733924866,79.80999946594238
95.08000016212463,80.33999800682068
94.64499950408936,79.97999787330627
94.45250034332275,79.94999885559082
95.55749893188477,79.42000031471252
95.41000127792358,80.07000088691711
95.12500166893005,79.72999811172485
94.76249814033508,79.89000082015991
93.84499788284302,80.239999294281
95.1449990272522,79.72999811172485
95.63999772071838,79.5799970626831
96.51749730110168,79.5799970626831
96.66249752044678,78.83999943733215
95.71750164031982,80.04000186920166
95.56000232696533,79.44999933242798
95.95500230789185,79.46000099182129
96.77500128746033,79.07999753952026
96.71000242233276,79.5199990272522
93.42250227928162,80.7099997997284
94.66999769210815,79.32999730110168
94.56250071525574,80.62000274658203
94.16249990463257,79.94999885559082
94.15749907493591,80.29999732971191
94.05999779701233,80.26999831199646
94.45000290870667,79.2900025844574
94.7724997997284,80.44000267982483
94.76500153541565,79.44999933242798
95.62249779701233,80.0499975681305
94.48000192642212,80.26999831199646
94.87000107765198,80.33999800682068
95.29250264167786,79.57000136375427
95.95000147819519,79.54999804496765
95.63249945640564,79.79999780654907
95.79499959945679,79.2900025844574
95.94249725341797,79.32000160217285
96.35499715805054,79.14000153541565
96.88249826431274,79.2900025844574
96.13249897956848,79.43000197410583
95.37000060081482,79.6999990940094
95.84500193595886,79.339998960495
96.00750207901001,79.89000082015991
96.66500091552734,79.53000068664551
96.31749987602234,79.58999872207642
94.15500164031982,80.07000088691711
94.11749839782715,80.39000034332275
92.28249788284302,80.76000213623047
94.52000260353088,79.57000136375427
94.49499845504761,80.2299976348877
94.65500116348267,80.5400013923645
94.74499821662903,79.90999817848206
94.87000107765198,80.29999732971191
94.4225013256073,79.71000075340271
94.88750100135803,79.86999750137329
95.71250081062317,79.97000217437744
94.91249918937683,80.0000011920929
96.49749994277954,79.60000038146973
95.4325020313263,80.15999794006348
96.65499925613403,79.04000282287598
95.07750272750854,79.46000099182129
95.71499824523926,79.65999841690063
95.85750102996826,79.72999811172485
96.96249961853027,79.49000000953674
96.77749872207642,79.61000204086304
96.76499962806702,78.35999727249146
96.18499875068665,79.29999828338623
96.70500159263611,79.29999828338623
96.68499827384949,79.3500006198883
97.57000207901001,78.930002450943
92.5599992275238,80.9000015258789
94.20999884605408,80.51000237464905
94.39499974250793,79.54000234603882
93.51750016212463,80.22000193595886
93.5949981212616,80.84999918937683
92.67249703407288,80.69999814033508
93.06750297546387,80.2299976348877
94.88999843597412,79.4700026512146
94.31750178337097,80.1800012588501
95.26749849319458,79.75999712944031
95.20000219345093,79.79000210762024
94.72000002861023,80.0599992275238
94.88750100135803,79.79000210762024
96.00250124931335,79.6999990940094
95.06750106811523,80.09999990463257
94.94749903678894,79.36000227928162
93.92750263214111,80.32000064849854
95.58500051498413,79.50000166893005
95.31000256538391,79.6500027179718
96.10750079154968,79.5199990272522
95.9975004196167,79.54000234603882
95.80749869346619,79.18000221252441
95.73749899864197,79.83999848365784
95.20000219345093,79.25000190734863
95.62749862670898,79.40000295639038
94.41999793052673,80.36999702453613
94.7849988937378,80.25000095367432
94.02499794960022,80.40000200271606
94.00249719619751,79.96000051498413
95.27750015258789,79.64000105857849
94.302499294281,79.83999848365784
94.82499957084656,79.30999994277954
94.7849988937378,80.0100028514862
94.94749903678894,79.72999811172485
95.95000147819519,79.54999804496765
94.48000192642212,80.0499975681305
94.97249722480774,79.65999841690063
95.0124979019165,79.89000082015991
95.14250159263611,79.98999953269958
95.76749801635742,79.57000136375427
95.76749801635742,79.44999933242798
95.49750089645386,79.18999791145325
95.62749862670898,79.97999787330627
96.29999995231628,79.43000197410583
95.32250165939331,79.65999841690063
94.89750266075134,79.60000038146973
95.45249938964844,79.61999773979187
96.06249928474426,79.32000160217285
96.17249965667725,79.43000197410583
96.81749939918518,79.62999939918518
93.60499978065491,80.87000250816345
94.29500102996826,80.03000020980835
94.26000118255615,80.30999898910522
94.55000162124634,79.55999970436096
95.17750144004822,79.93999719619751
95.55500149726868,79.94999885559082
94.93749737739563,79.75000143051147
94.74499821662903,79.68999743461609
95.17499804496765,79.50000166893005
94.5900022983551,80.44000267982483
95.517498254776,79.32999730110168
95.6849992275238,79.79999780654907
95.169997215271,79.60000038146973
96.117502450943,79.32999730110168
96.23249769210815,79.10000085830688
94.82499957084656,79.830002784729
95.89250087738037,79.19999957084656
96.27249836921692,79.50000166893005
96.21750116348267,79.14000153541565
96.65499925613403,79.62999939918518
95.52000164985657,79.61000204086304
95.68750262260437,79.72999811172485
96.24000191688538,79.44999933242798
96.48000001907349,79.11999821662903
96.82499766349792,79.72999811172485
93.45499873161316,80.94000220298767
93.84750127792358,80.44999837875366
94.26500201225281,79.93000149726868
94.04000043869019,80.40000200271606
95.59749960899353,79.28000092506409
94.73249912261963,79.97000217437744
93.7125027179718,79.85000014305115
95.59749960899353,79.75000143051147
94.76500153541565,79.79000210762024
95.70000171661377,79.2900025844574
95.14750242233276,79.61999773979187
95.20750045776367,79.46000099182129
95.55000066757202,79.30999994277954
95.10499835014343,79.90000247955322
95.8525002002716,79.01999950408936
95.95249891281128,79.93999719619751
95.99249958992004,79.75000143051147
96.66249752044678,79.62999939918518
95.72749733924866,79.86000180244446
96.43750190734863,79.2900025844574
95.38750052452087,79.37999963760376
96.18750214576721,78.72999906539917
96.4900016784668,78.76999974250793
97.07750082015991,78.83999943733215
97.07000255584717,78.90999913215637
95.03999948501587,79.5199990272522
94.62000131607056,80.21000027656555
94.22000050544739,79.91999983787537
95.62749862670898,79.54000234603882
93.9424991607666,79.89000082015991
95.36499977111816,79.75999712944031
94.9899971485138,79.46000099182129
95.50750255584717,79.68999743461609
94.37749981880188,79.83999848365784
95.78250050544739,79.2900025844574
94.67999935150146,80.19000291824341
95.85000276565552,79.97000217437744
95.46250104904175,79.50000166893005
96.3349997997284,78.72999906539917
95.63249945640564,79.64000105857849
95.45999765396118,79.71000075340271
96.45000100135803,80.09999990463257
96.78999781608582,79.24000024795532
96.39999866485596,79.54000234603882
96.88249826431274,79.61999773979187
94.9750006198883,79.14999723434448
97.25750088691711,79.5199990272522
96.99000120162964,79.01999950408936
97.04499840736389,79.54999804496765
97.72250056266785,79.49000000953674
93.18249821662903,79.72000241279602
93.93749833106995,79.61000204086304
93.95750164985657,80.69999814033508
94.64750289916992,79.75000143051147
93.78250241279602,79.90999817848206
94.66999769210815,79.83999848365784
94.84249949455261,79.91999983787537
94.70000267028809,79.96000051498413
95.4800009727478,79.79000210762024
95.35750150680542,79.46000099182129
93.89749765396118,80.33000230789185
94.73249912261963,79.29999828338623
94.63250041007996,80.03000020980835
95.90749740600586,79.2900025844574
96.11499905586243,78.70000004768372
94.94500160217285,79.55999970436096
95.05500197410583,80.08999824523926
94.89750266075134,79.21000123023987
95.23500204086304,80.01999855041504
96.71249985694885,79.75999712944031
95.10499835014343,79.55999970436096
95.27000188827515,79.8200011253357
95.77000141143799,79.72999811172485
96.53000235557556,79.01999950408936
96.74000144004822,79.24000024795532
93.29500198364258,80.11999726295471
94.84750032424927,80.08999824523926
94.23249959945679,80.41999936103821
95.52500247955322,79.42000031471252
95.06750106811523,80.19000291824341
94.47500109672546,79.32000160217285
95.18499970436096,79.25999760627747
95.45999765396118,79.62999939918518
95.32750248908997,80.09999990463257
95.57250142097473,79.50999736785889
95.33500075340271,80.51000237464905
94.53499913215637,80.43000102043152
94.62000131607056,80.1800012588501
95.57750225067139,79.72999811172485
95.455002784729,80.07000088691711
94.964998960495,79.79999780654907
95.16500234603882,79.72999811172485
96.15749716758728,79.11999821662903
95.38499712944031,79.4700026512146
96.27749919891357,79.4700026512146
93.16750168800354,80.7099997997284
95.88500261306763,79.39000129699707
96.03999853134155,80.239999294281
96.5749979019165,79.72000241279602
96.81500196456909,79.68999743461609
95.05500197410583,80.26000261306763
94.82499957084656,79.85000014305115
95.39750218391418,80.1800012588501
95.20750045776367,79.75000143051147
95.82250118255615,79.40999865531921
94.36749815940857,79.86000180244446
95.21999955177307,79.60000038146973
95.13750076293945,79.93999719619751
94.91249918937683,80.19999861717224
96.15749716758728,79.32000160217285
95.50750255584717,79.46000099182129
95.42999863624573,79.3500006198883
94.2300021648407,80.08000254631042
95.20750045776367,79.61999773979187
96.24750018119812,79.39000129699707
96.0224986076355,79.32999730110168
96.03250026702881,79.53000068664551
95.57250142097473,79.60000038146973
96.64250016212463,79.46000099182129
96.11999988555908,79.44999933242798
95.58249711990356,79.28000092506409
95.92249989509583,79.2900025844574
95.83749771118164,79.54999804496765
95.49000263214111,79.75000143051147
96.94499969482422,79.53000068664551
93.09250116348267,80.79000115394592
95.04500031471252,79.71000075340271
94.11749839782715,79.80999946594238
95.14999985694885,79.830002784729
94.95750069618225,80.12999892234802
95.77249884605408,79.37999963760376
95.74249982833862,79.79999780654907
94.98000144958496,80.15000224113464
95.4675018787384,79.01999950408936
96.05749845504761,79.25000190734863
95.41749954223633,78.89999747276306
96.1650013923645,79.32999730110168
96.5499997138977,79.04999852180481
95.660001039505,79.90999817848206
95.82250118255615,79.62999939918518
95.09249925613403,79.57000136375427
95.72749733924866,79.26999926567078
96.11999988555908,79.97999787330627
96.25999927520752,79.97999787330627
95.97499966621399,80.07000088691711
96.13500237464905,79.78000044822693
95.56750059127808,79.03000116348267
96.99749946594238,78.88000011444092
97.10500240325928,79.18999791145325
96.96000218391418,79.67000007629395
95.78499794006348,79.3500006198883
94.69000101089478,80.43000102043152
95.4325020313263,79.90000247955322
95.06250023841858,79.57000136375427
95.8549976348877,79.98999953269958
95.49750089645386,79.43000197410583
95.34249901771545,79.55999970436096
95.22250294685364,79.91999983787537
96.02749943733215,79.46000099182129
96.20000123977661,79.10000085830688
96.069997549057,79.83999848365784
96.12500071525574,79.58999872207642
96.12249732017517,79.39000129699707
95.99249958992004,79.75000143051147
96.57999873161316,78.92000079154968
95.96999883651733,79.75000143051147
96.3349997997284,79.10000085830688
96.72750234603882,79.54999804496765
96.96750044822693,79.22000288963318
97.09749817848206,79.21000123023987
96.42999768257141,79.32999730110168
96.23000025749207,79.65999841690063
96.60249948501587,79.61000204086304
97.4049985408783,79.19999957084656
97.73499965667725,79.19999957084656
95.70249915122986,78.94999980926514
94.72500085830688,79.94999885559082
94.62500214576721,80.7200014591217
95.20750045776367,80.0000011920929
95.29250264167786,79.44999933242798
94.09000277519226,80.51999807357788
95.43499946594238,79.8799991607666
93.88750195503235,80.57000041007996
93.87750029563904,79.72000241279602
95.23500204086304,79.72999811172485
94.51500177383423,80.15000224113464
94.59999799728394,80.03000020980835
94.2674994468689,79.830002784729
95.62249779701233,79.60000038146973
95.54749727249146,79.40000295639038
93.81499886512756,80.0499975681305
94.52499747276306,80.19000291824341
94.99499797821045,79.93000149726868
95.47500014305115,79.25999760627747
96.26250267028809,79.18000221252441
94.17999982833862,80.26999831199646
95.59749960899353,79.07000184059143
95.55000066757202,79.68000173568726
96.30500078201294,79.14000153541565
96.60750031471252,79.46000099182129
95.0950026512146,79.97000217437744
95.24750113487244,79.54000234603882
95.00499963760376,79.60000038146973
95.59500217437744,79.40000295639038
95.89999914169312,79.86999750137329
95.72749733924866,79.75000143051147
95.08749842643738,79.76999878883362
95.00250220298767,80.0000011920929
95.75750231742859,79.32999730110168
95.70500254631042,79.03000116348267
95.16749978065491,79.62999939918518
95.74999809265137,79.91999983787537
94.83749866485596,80.15000224113464
95.85750102996826,79.58999872207642
95.51500082015991,79.04000282287598
94.41249966621399,79.75000143051147
95.07750272750854,80.11999726295471
94.5900022983551,80.32000064849854
96.11999988555908,79.71000075340271
96.85249924659729,79.86999750137329
96.05249762535095,79.28000092506409
96.42999768257141,79.40999865531921
95.74000239372253,79.25000190734863
97.15499877929688,78.79999876022339
96.62749767303467,79.42000031471252
92.79999732971191,80.03000020980835
94.31750178337097,80.39000034332275
95.41000127792358,79.11999821662903
95.59000134468079,79.91999983787537
94.83000040054321,79.72999811172485
96.13000154495239,79.25000190734863
94.85750198364258,80.22000193595886
95.30500173568726,79.93999719619751
95.5049991607666,79.43999767303467
95.71999907493591,79.40000295639038
94.88999843597412,80.239999294281
94.41750049591064,80.39000034332275
96.16749882698059,79.91999983787537
95.62749862670898,79.76999878883362
96.54499888420105,78.86999845504761
95.31499743461609,79.6500027179718
96.09000086784363,79.22999858856201
96.01500034332275,79.43000197410583
96.64499759674072,79.76999878883362
95.7099974155426,80.3600013256073
95.86750268936157,79.62999939918518
95.92000246047974,79.43000197410583
96.61999940872192,78.82000207901001
97.00499773025513,78.92000079154968
96.35999798774719,79.8799991607666
95.95000147819519,79.6500027179718
95.39750218391418,79.25000190734863
95.09999752044678,79.58999872207642
95.17250061035156,79.43999767303467
95.89999914169312,79.00000214576721
96.05500102043152,79.54999804496765
94.92999911308289,79.36999797821045
95.80000042915344,79.06000018119812
95.42250037193298,79.50999736785889
96.13999724388123,79.11999821662903
95.6749975681305,79.12999987602234
96.28499746322632,79.57000136375427
96.06500267982483,78.74000072479248
96.27749919891357,79.68999743461609
96.17499709129333,79.01999950408936
96.5025007724762,79.30999994277954
96.5524971485138,79.28000092506409
96.52249813079834,79.36000227928162
96.74749970436096,79.46000099182129
97.26999998092651,79.50999736785889
95.93499898910522,79.339998960495
96.2975025177002,79.12999987602234
97.64500260353088,78.50000262260437
97.32750058174133,79.1100025177002
97.38749861717224,78.96000146865845
95.74499726295471,79.5199990272522
95.23749947547913,79.90000247955322
95.58749794960022,80.08999824523926
95.8299994468689,79.8799991607666
96.23249769210815,79.2900025844574
94.760000705719,79.1100025177002
96.78500294685364,78.89000177383423
95.99999785423279,79.43999767303467
95.73249816894531,79.47999835014343
95.83749771118164,79.71000075340271
96.79999947547913,79.24000024795532
95.8549976348877,79.1700005531311
97.00250029563904,79.36000227928162
96.5250015258789,79.37999963760376
96.91749811172485,79.339998960495
97.44750261306763,79.12999987602234
96.25250101089478,79.24000024795532
96.5375006198883,78.88000011444092
97.1875011920929,79.58999872207642
97.08250164985657,78.58999967575073
96.46000266075134,79.11999821662903
97.24500179290771,79.00999784469604
96.70500159263611,79.36000227928162
97.38749861717224,79.40000295639038
97.31500148773193,79.72999811172485
93.39749813079834,81.29000067710876
94.89750266075134,80.44000267982483
95.39750218391418,80.62000274658203
96.34249806404114,79.94999885559082
96.42500281333923,79.98999953269958
94.73749995231628,80.65000176429749
94.79749798774719,80.29000163078308
94.88250017166138,79.68000173568726
97.03249931335449,79.67000007629395
97.2350001335144,79.25000190734863
96.52249813079834,80.4099977016449
94.9999988079071,80.7099997997284
97.079998254776,79.90999817848206
97.51499891281128,79.46000099182129
97.93499708175659,78.70000004768372
96.24500274658203,80.58000206947327
97.45749831199646,78.85000109672546
96.7074990272522,79.22000288963318
97.98499941825867,78.75000238418579
97.73749709129333,79.07999753952026
94.46250200271606,80.59999942779541
97.33999967575073,78.75000238418579
96.83250188827515,79.44999933242798
97.94999957084656,78.09000015258789
97.96249866485596,78.70000004768372
95.57250142097473,80.69999814033508
95.52749991416931,80.95999956130981
95.01500129699707,80.19999861717224
95.53499817848206,80.239999294281
95.59249877929688,78.79999876022339
93.892502784729,80.33999800682068
95.75250148773193,80.50000071525574
97.52249717712402,78.39999794960022
95.20750045776367,79.91999983787537
97.39000201225281,78.86999845504761
95.42250037193298,80.44999837875366
97.39500284194946,79.28000092506409
97.00499773025513,79.58999872207642
97.12499976158142,78.74000072479248
97.885000705719,78.02000045776367
97.2374975681305,79.06000018119812
97.02500104904175,79.44999933242798
97.61250019073486,79.04000282287598
97.83499836921692,79.06000018119812
97.95250296592712,78.57999801635742
97.2249984741211,79.62999939918518
97.49749898910522,78.329998254776
98.17249774932861,78.60000133514404
98.80499839782715,78.07000279426575
98.54999780654907,78.930002450943
95.42999863624573,80.0499975681305
95.63000202178955,80.69999814033508
95.67000269889832,80.7699978351593
96.09500169754028,79.97999787330627
96.88000082969666,79.1100025177002
97.19250202178955,79.36999797821045
97.2249984741211,79.04000282287598
97.5724995136261,79.18999791145325
95.56249976158142,79.07999753952026
97.32499718666077,79.43999767303467
96.71249985694885,79.6500027179718
97.59250283241272,78.13000082969666
96.9950020313263,79.39000129699707
97.71000146865845,78.68000268936157
97.0425009727478,78.82000207901001
96.92000150680542,78.89999747276306
97.44750261306763,79.1100025177002
97.7649986743927,78.82000207901001
98.23499917984009,78.57999801635742
98.232501745224,78.51999998092651
97.76999950408936,79.44999933242798
96.05000019073486,79.08999919891357
98.45749735832214,78.06000113487244
98.42000007629395,77.68999934196472
98.7874984741211,78.38000059127808
96.20000123977661,80.0499975681305
96.4775025844574,79.44999933242798
96.71750068664551,79.49000000953674
95.50999999046326,80.44000267982483
97.17000126838684,79.12999987602234
96.78750038146973,79.07999753952026
95.45750021934509,79.97000217437744
97.35000133514404,79.36999797821045
97.68750071525574,79.54000234603882
97.81500101089478,78.51999998092651
97.30250239372253,79.07999753952026
97.10249900817871,79.24000024795532
97.4399983882904,78.72999906539917
97.7774977684021,78.76999974250793
98.61249923706055,78.4600019454956
97.7400004863739,79.43000197410583
98.0750024318695,78.51999998092651
98.18750023841858,78.1000018119812
98.78000020980835,78.329998254776
98.42000007629395,78.39999794960022
97.38749861717224,79.24000024795532
98.03500175476074,78.57999801635742
96.117502450943,79.339998960495
98.9175021648407,77.97999978065491
98.87999892234802,77.7999997138977
95.97499966621399,80.4099977016449
96.56999707221985,79.85000014305115
97.19250202178955,79.53000068664551
96.65250182151794,79.85000014305115
96.72999978065491,79.50000166893005
96.70000076293945,79.68000173568726
97.83999919891357,79.49000000953674
97.30749726295471,79.01999950408936
98.05750250816345,78.6300003528595
97.66749739646912,78.85000109672546
96.74500226974487,79.40999865531921
97.8600025177002,78.86999845504761
98.43000173568726,78.94999980926514
98.4624981880188,78.32000255584717
98.20749759674072,78.43000292778015
97.65999913215637,79.07999753952026
98.04750084877014,78.71999740600586
98.92500042915344,78.39000225067139
98.4250009059906,78.10999751091003
98.62499833106995,78.60999703407288
98.63499999046326,77.64000296592712
98.54750037193298,78.07000279426575
98.33499789237976,79.04000282287598
98.85500073432922,77.91000008583069
98.7975001335144,78.27000021934509
93.52499842643738,81.15000128746033
94.47000026702881,80.58000206947327
93.49250197410583,80.83999752998352
95.8899974822998,80.36999702453613
96.31999731063843,79.28000092506409
95.20750045776367,80.19000291824341
95.37500143051147,80.25000095367432
96.3575005531311,80.04000186920166
95.8175003528595,79.61000204086304
97.16749787330627,79.07000184059143
95.23000121116638,80.82000017166138
94.4724977016449,80.3600013256073
96.9124972820282,79.50000166893005
96.97999954223633,79.29999828338623
97.39999771118164,78.36999893188477
95.88750004768372,79.79000210762024
96.64250016212463,79.54999804496765
97.25000262260437,79.18000221252441
97.79750108718872,78.70000004768372
97.83499836921692,77.97999978065491
97.25250005722046,78.53000164031982
97.18000292778015,79.339998960495
98.03249835968018,78.76999974250793
98.10500144958496,78.329998254776
98.41750264167786,78.56000065803528
96.26500010490417,80.26999831199646
94.17499899864197,80.83000183105469
96.44250273704529,78.94999980926514
95.81000208854675,80.19000291824341
96.31249904632568,79.40000295639038
95.81999778747559,80.83999752998352
96.02749943733215,80.37999868392944
96.71499729156494,79.72000241279602
96.12749814987183,79.4700026512146
97.68750071525574,78.89000177383423
96.40750288963318,79.86000180244446
96.87749743461609,79.04999852180481
97.017502784729,79.46000099182129
97.53749966621399,79.14999723434448
97.62499928474426,78.85000109672546
96.77749872207642,79.86999750137329
96.42750024795532,79.90000247955322
97.37750291824341,79.07000184059143
97.47750163078308,78.13000082969666
97.77250289916992,78.29999923706055
97.46999740600586,78.67000102996826
98.04250001907349,78.75999808311462
97.79750108718872,78.76999974250793
98.00000190734863,78.53000164031982
98.45250248908997,77.56999731063843
95.78499794006348,79.90999817848206
94.63250041007996,80.30999898910522
96.99000120162964,79.43000197410583
96.82750105857849,79.72999811172485
97.11750149726868,79.47999835014343
96.5375006198883,79.43000197410583
96.1775004863739,79.80999946594238
96.84749841690063,79.40999865531921
97.47250080108643,78.96000146865845
97.60500192642212,79.32000160217285
97.2474992275238,79.19999957084656
97.60000109672546,79.37999963760376
96.84000015258789,78.97999882698059
98.25999736785889,78.51999998092651
97.81749844551086,78.83999943733215
97.36250042915344,79.5199990272522
97.39999771118164,78.72999906539917
96.78750038146973,79.10000085830688
98.29999804496765,77.67000198364258
98.62499833106995,78.17000150680542
98.24249744415283,77.9699981212616
97.885000705719,78.71000170707703
98.34750294685364,78.17000150680542
98.9549994468689,77.88000106811523
98.83249998092651,78.21999788284302
95.24000287055969,80.62000274658203
97.14750051498413,79.93999719619751
95.29749751091003,80.62999844551086
96.45749926567078,79.44999933242798
96.80500030517578,79.55999970436096
96.96999788284302,79.78000044822693
96.72750234603882,79.57000136375427
97.55250215530396,78.83999943733215
97.89249897003174,78.92000079154968
97.4150002002716,79.60000038146973
97.32750058174133,78.78000140190125
95.89999914169312,79.26999926567078
97.30250239372253,78.82000207901001
97.99000024795532,77.49000191688538
97.29499816894531,79.46000099182129
97.78749942779541,79.32000160217285
98.4749972820282,78.54999899864197
98.4749972820282,78.21999788284302
98.49249720573425,78.00999879837036
98.05499911308289,79.19999957084656
98.63749742507935,78.31000089645386
98.58999848365784,78.72999906539917
98.03500175476074,78.29999923706055
98.15000295639038,78.18999886512756
98.7500011920929,78.39000225067139
97.65250086784363,78.8100004196167
97.68750071525574,79.28000092506409
96.59749865531921,79.830002784729
97.58750200271606,78.75999808311462
97.83499836921692,78.94999980926514
97.35249876976013,79.22000288963318
96.59249782562256,79.5199990272522
97.90499806404114,78.8100004196167
97.55250215530396,78.5099983215332
98.51250052452087,78.10999751091003
97.2124993801117,79.42000031471252
97.79750108718872,78.53000164031982
97.39000201225281,78.39000225067139
98.34250211715698,78.21000218391418
98.22999835014343,78.78000140190125
98.03249835968018,78.6899983882904
97.96000123023987,78.51999998092651
98.76750111579895,77.9699981212616
98.56250286102295,78.36999893188477
98.94999861717224,78.21000218391418
98.72499704360962,77.82999873161316
97.95500040054321,78.79999876022339
98.60749840736389,78.42000126838684
98.69999885559082,78.07999849319458
98.94000291824341,77.39999890327454
95.74249982833862,80.46000003814697
95.54749727249146,80.239999294281
95.83500027656555,80.32000064849854
96.08749747276306,80.15999794006348
96.79999947547913,79.14000153541565
96.34000062942505,80.0100028514862
96.42500281333923,79.72000241279602
97.30250239372253,79.42000031471252
